status,type,airline.iataCode,airline.name,arrival.actualTime,arrival.delay,arrival.estimatedTime,arrival.iataCode,arrival.scheduledTime,departure.actualTime,departure.delay,departure.estimatedTime,departure.iataCode,departure.scheduledTime,flight.iataNumber,orig_country,dest_country,departure_hour,arrival_hour,departure_delay_flag,arrival_delay_flag,total_delay,flight_type,flight_duration
active,arrival,LX,SWISS,,,2025-09-23 21:44:00,BOM,2025-09-23 21:45:00,2025-09-23 10:14:00,29.0,2025-09-23 10:00:00,ZRH,2025-09-23 09:45:00,LX154,Switzerland,India,9,21,True,False,29.0,International,
scheduled,arrival,6E,IndiGo,,,,BOM,2025-09-23 21:50:00,,,,VGA,2025-09-23 19:45:00,6E5192,India,India,19,21,False,False,0.0,Domestic,
scheduled,arrival,AI,Air India,,,,BOM,2025-09-23 21:50:00,,,2025-09-23 19:45:00,BLR,2025-09-23 19:45:00,AI2864,India,India,19,21,False,False,0.0,Domestic,
scheduled,arrival,TG,Thai Airways International,,,,BOM,2025-09-23 21:55:00,,,2025-09-23 18:55:00,BKK,2025-09-23 18:55:00,TG317,Thailand,India,18,21,False,False,0.0,International,
scheduled,arrival,6E,IndiGo,,,,BOM,2025-09-23 21:55:00,,55.0,2025-09-23 15:55:00,TBS,2025-09-23 15:00:00,6E1824,Georgia,India,15,21,True,False,55.0,International,
scheduled,arrival,AI,Air India,,,,BOM,2025-09-23 22:00:00,,,,DEL,2025-09-23 19:30:00,AI2985,India,India,19,22,False,False,0.0,Domestic,
scheduled,arrival,ET,Ethiopian Airlines,,,,BOM,2025-09-23 22:05:00,,,,JAI,2025-09-23 19:55:00,ET1754,India,India,19,22,False,False,0.0,Domestic,
scheduled,arrival,SQ,Singapore Airlines,,,,BOM,2025-09-23 22:05:00,,,,JAI,2025-09-23 19:55:00,SQ4972,India,India,19,22,False,False,0.0,Domestic,
scheduled,arrival,AI,Air India,,,,BOM,2025-09-23 22:05:00,,,,JAI,2025-09-23 19:55:00,AI622,India,India,19,22,False,False,0.0,Domestic,
scheduled,arrival,ET,Ethiopian Airlines,,,,BOM,2025-09-23 22:05:00,,,,MAA,2025-09-23 19:50:00,ET1136,India,India,19,22,False,False,0.0,Domestic,
scheduled,arrival,LH,Lufthansa,,,,BOM,2025-09-23 22:05:00,,,,MAA,2025-09-23 19:50:00,LH5285,India,India,19,22,False,False,0.0,Domestic,
scheduled,arrival,SQ,Singapore Airlines,,,,BOM,2025-09-23 22:05:00,,,,MAA,2025-09-23 19:50:00,SQ4890,India,India,19,22,False,False,0.0,Domestic,
scheduled,arrival,AI,Air India,,,,BOM,2025-09-23 22:05:00,,,,MAA,2025-09-23 19:50:00,AI640,India,India,19,22,False,False,0.0,Domestic,
scheduled,arrival,6E,IndiGo,,,,BOM,2025-09-23 22:05:00,,,,IXU,2025-09-23 20:55:00,6E5107,India,India,20,22,False,False,0.0,Domestic,
scheduled,arrival,AF,Air France,,,,BOM,2025-09-23 22:05:00,,,2025-09-23 18:55:00,CCU,2025-09-23 19:05:00,AF6059,India,India,19,22,False,False,0.0,Domestic,
scheduled,arrival,BA,British Airways,,,,BOM,2025-09-23 22:05:00,,,2025-09-23 18:55:00,CCU,2025-09-23 19:05:00,BA8004,India,India,19,22,False,False,0.0,Domestic,
scheduled,arrival,KL,KLM,,,,BOM,2025-09-23 22:05:00,,,2025-09-23 18:55:00,CCU,2025-09-23 19:05:00,KL4708,India,India,19,22,False,False,0.0,Domestic,
scheduled,arrival,TK,Turkish Airlines,,,,BOM,2025-09-23 22:05:00,,,2025-09-23 18:55:00,CCU,2025-09-23 19:05:00,TK4737,India,India,19,22,False,False,0.0,Domestic,
scheduled,arrival,VS,Virgin Atlantic,,,,BOM,2025-09-23 22:05:00,,,2025-09-23 18:55:00,CCU,2025-09-23 19:05:00,VS8628,India,India,19,22,False,False,0.0,Domestic,
scheduled,arrival,6E,IndiGo,,,,BOM,2025-09-23 22:05:00,,,2025-09-23 18:55:00,CCU,2025-09-23 19:05:00,6E5128,India,India,19,22,False,False,0.0,Domestic,
scheduled,arrival,GA,Garuda Indonesia,,,,BOM,2025-09-23 22:10:00,,,2025-09-23 19:00:00,SIN,2025-09-23 19:00:00,GA8972,Singapore,India,19,22,False,False,0.0,International,
scheduled,arrival,NH,ANA,,,,BOM,2025-09-23 22:10:00,,,2025-09-23 19:00:00,SIN,2025-09-23 19:00:00,NH6276,Singapore,India,19,22,False,False,0.0,International,
scheduled,arrival,NZ,Air New Zealand,,,,BOM,2025-09-23 22:10:00,,,2025-09-23 19:00:00,SIN,2025-09-23 19:00:00,NZ3204,Singapore,India,19,22,False,False,0.0,International,
scheduled,arrival,SQ,Singapore Airlines,,,,BOM,2025-09-23 22:10:00,,,2025-09-23 19:00:00,SIN,2025-09-23 19:00:00,SQ424,Singapore,India,19,22,False,False,0.0,International,
scheduled,arrival,AF,Air France,,,,BOM,2025-09-23 22:10:00,,,,IDR,2025-09-23 20:40:00,AF6472,India,India,20,22,False,False,0.0,Domestic,
scheduled,arrival,BA,British Airways,,,,BOM,2025-09-23 22:10:00,,,,IDR,2025-09-23 20:40:00,BA7940,India,India,20,22,False,False,0.0,Domestic,
scheduled,arrival,KL,KLM,,,,BOM,2025-09-23 22:10:00,,,,IDR,2025-09-23 20:40:00,KL3681,India,India,20,22,False,False,0.0,Domestic,
scheduled,arrival,VS,Virgin Atlantic,,,,BOM,2025-09-23 22:10:00,,,,IDR,2025-09-23 20:40:00,VS9171,India,India,20,22,False,False,0.0,Domestic,
scheduled,arrival,6E,IndiGo,,,,BOM,2025-09-23 22:10:00,,,,IDR,2025-09-23 20:40:00,6E552,India,India,20,22,False,False,0.0,Domestic,
scheduled,arrival,GA,Garuda Indonesia,,,,BOM,2025-09-23 22:15:00,,,2025-09-23 19:35:00,KUL,2025-09-23 19:35:00,GA9429,Malaysia,India,19,22,False,False,0.0,International,
scheduled,arrival,JL,Jet Linx Aviation,,,,BOM,2025-09-23 22:15:00,,,2025-09-23 19:35:00,KUL,2025-09-23 19:35:00,JL7943,Malaysia,India,19,22,False,False,0.0,International,
scheduled,arrival,MH,Malaysia Airlines,,,,BOM,2025-09-23 22:15:00,,,2025-09-23 19:35:00,KUL,2025-09-23 19:35:00,MH194,Malaysia,India,19,22,False,False,0.0,International,
scheduled,arrival,LH,Lufthansa,,,,BOM,2025-09-23 22:20:00,,,2025-09-23 20:40:00,AMD,2025-09-23 20:40:00,LH5283,India,India,20,22,False,False,0.0,Domestic,
scheduled,arrival,AI,Air India,,,,BOM,2025-09-23 22:20:00,,,2025-09-23 20:40:00,AMD,2025-09-23 20:40:00,AI2494,India,India,20,22,False,False,0.0,Domestic,
scheduled,arrival,BA,British Airways,,,,BOM,2025-09-23 22:20:00,,,,DEL,2025-09-23 20:00:00,BA8782,India,India,20,22,False,False,0.0,Domestic,
scheduled,arrival,JL,Jet Linx Aviation,,,,BOM,2025-09-23 22:20:00,,,,DEL,2025-09-23 20:00:00,JL9072,India,India,20,22,False,False,0.0,Domestic,
scheduled,arrival,QF,Qantas,,,,BOM,2025-09-23 22:20:00,,,,DEL,2025-09-23 20:00:00,QF5277,India,India,20,22,False,False,0.0,Domestic,
scheduled,arrival,VS,Virgin Atlantic,,,,BOM,2025-09-23 22:20:00,,,,DEL,2025-09-23 20:00:00,VS8735,India,India,20,22,False,False,0.0,Domestic,
scheduled,arrival,6E,IndiGo,,,,BOM,2025-09-23 22:20:00,,,,DEL,2025-09-23 20:00:00,6E2163,India,India,20,22,False,False,0.0,Domestic,
scheduled,arrival,AF,Air France,,,,BOM,2025-09-23 22:20:00,,,,MAA,2025-09-23 20:10:00,AF3335,India,India,20,22,False,False,0.0,Domestic,
scheduled,arrival,BA,British Airways,,,,BOM,2025-09-23 22:20:00,,,,MAA,2025-09-23 20:10:00,BA8793,India,India,20,22,False,False,0.0,Domestic,
scheduled,arrival,KL,KLM,,,,BOM,2025-09-23 22:20:00,,,,MAA,2025-09-23 20:10:00,KL3685,India,India,20,22,False,False,0.0,Domestic,
scheduled,arrival,TK,Turkish Airlines,,,,BOM,2025-09-23 22:20:00,,,,MAA,2025-09-23 20:10:00,TK4748,India,India,20,22,False,False,0.0,Domestic,
scheduled,arrival,VS,Virgin Atlantic,,,,BOM,2025-09-23 22:20:00,,,,MAA,2025-09-23 20:10:00,VS9462,India,India,20,22,False,False,0.0,Domestic,
scheduled,arrival,6E,IndiGo,,,,BOM,2025-09-23 22:20:00,,,,MAA,2025-09-23 20:10:00,6E5149,India,India,20,22,False,False,0.0,Domestic,
scheduled,arrival,AF,Air France,,,,BOM,2025-09-23 22:20:00,,,,IXE,2025-09-23 20:25:00,AF6071,India,India,20,22,False,False,0.0,Domestic,
scheduled,arrival,VS,Virgin Atlantic,,,,BOM,2025-09-23 22:20:00,,,,IXE,2025-09-23 20:25:00,VS9232,India,India,20,22,False,False,0.0,Domestic,
scheduled,arrival,6E,IndiGo,,,,BOM,2025-09-23 22:20:00,,,,IXE,2025-09-23 20:25:00,6E6795,India,India,20,22,False,False,0.0,Domestic,
scheduled,arrival,LH,Lufthansa,,,,BOM,2025-09-23 22:25:00,,,,DEL,2025-09-23 20:00:00,LH5527,India,India,20,22,False,False,0.0,Domestic,
scheduled,arrival,AI,Air India,,,,BOM,2025-09-23 22:25:00,,,,DEL,2025-09-23 20:00:00,AI2805,India,India,20,22,False,False,0.0,Domestic,
scheduled,arrival,TK,Turkish Airlines,,,,BOM,2025-09-23 22:25:00,,,,IST,2025-09-23 13:25:00,TK6232,Turkey,India,13,22,False,False,0.0,International,
scheduled,arrival,AI,Air India,,,,BOM,2025-09-23 22:35:00,,,2025-09-23 20:25:00,BLR,2025-09-23 20:25:00,AI2850,India,India,20,22,False,False,0.0,Domestic,
scheduled,arrival,AF,Air France,,,,BOM,2025-09-23 22:35:00,,,,BDQ,2025-09-23 21:00:00,AF6087,India,India,21,22,False,False,0.0,Domestic,
scheduled,arrival,BA,British Airways,,,,BOM,2025-09-23 22:35:00,,,,BDQ,2025-09-23 21:00:00,BA7978,India,India,21,22,False,False,0.0,Domestic,
scheduled,arrival,KL,KLM,,,,BOM,2025-09-23 22:35:00,,,,BDQ,2025-09-23 21:00:00,KL3673,India,India,21,22,False,False,0.0,Domestic,
scheduled,arrival,VS,Virgin Atlantic,,,,BOM,2025-09-23 22:35:00,,,,BDQ,2025-09-23 21:00:00,VS8309,India,India,21,22,False,False,0.0,Domestic,
scheduled,arrival,6E,IndiGo,,,,BOM,2025-09-23 22:35:00,,,,BDQ,2025-09-23 21:00:00,6E679,India,India,21,22,False,False,0.0,Domestic,
scheduled,arrival,6E,IndiGo,,,,BOM,2025-09-23 22:45:00,,,2025-09-23 17:55:00,DXB,2025-09-23 17:55:00,6E1454,United Arab Emirates,India,17,22,False,False,0.0,International,
scheduled,arrival,LH,Lufthansa,,,,BOM,2025-09-23 22:50:00,,,2025-09-23 20:05:00,COK,2025-09-23 20:15:00,LH7269,India,India,20,22,False,False,0.0,Domestic,
scheduled,arrival,AI,Air India,,,,BOM,2025-09-23 22:50:00,,,2025-09-23 20:05:00,COK,2025-09-23 20:15:00,AI699,India,India,20,22,False,False,0.0,Domestic,
scheduled,arrival,QF,Qantas,,,,BOM,2025-09-23 22:50:00,,,2025-09-23 19:45:00,SIN,2025-09-23 19:45:00,QF8762,Singapore,India,19,22,False,False,0.0,International,
scheduled,arrival,6E,IndiGo,,,,BOM,2025-09-23 22:50:00,,,2025-09-23 19:45:00,SIN,2025-09-23 19:45:00,6E1012,Singapore,India,19,22,False,False,0.0,International,
scheduled,arrival,BA,British Airways,,,,BOM,2025-09-23 22:50:00,,,,CJB,2025-09-23 20:40:00,BA7930,India,India,20,22,False,False,0.0,Domestic,
scheduled,arrival,VS,Virgin Atlantic,,,,BOM,2025-09-23 22:50:00,,,,CJB,2025-09-23 20:40:00,VS8651,India,India,20,22,False,False,0.0,Domestic,
scheduled,arrival,6E,IndiGo,,,,BOM,2025-09-23 22:50:00,,,,CJB,2025-09-23 20:40:00,6E5114,India,India,20,22,False,False,0.0,Domestic,
scheduled,arrival,QP,Akasa Air,,,,BOM,2025-09-23 22:55:00,,,2025-09-23 21:05:00,BLR,2025-09-23 21:05:00,QP1366,India,India,21,22,False,False,0.0,Domestic,
scheduled,arrival,9I,Alliance Air,,,,BOM,2025-09-23 22:55:00,,,,AMD,2025-09-23 21:10:00,9I612,India,India,21,22,False,False,0.0,Domestic,
scheduled,arrival,VS,Virgin Atlantic,,,,BOM,2025-09-23 23:00:00,,,,SXR,2025-09-23 20:00:00,VS9544,India,India,20,23,False,False,0.0,Domestic,
scheduled,arrival,6E,IndiGo,,,,BOM,2025-09-23 23:00:00,,,,SXR,2025-09-23 20:00:00,6E215,India,India,20,23,False,False,0.0,Domestic,
scheduled,arrival,ET,Ethiopian Airlines,,,,BOM,2025-09-23 23:10:00,,,,CCU,2025-09-23 19:55:00,ET4417,India,India,19,23,False,False,0.0,Domestic,
scheduled,arrival,MK,Air Mauritius,,,,BOM,2025-09-23 23:10:00,,,,CCU,2025-09-23 19:55:00,MK8061,India,India,19,23,False,False,0.0,Domestic,
scheduled,arrival,AI,Air India,,,,BOM,2025-09-23 23:10:00,,,,CCU,2025-09-23 19:55:00,AI2482,India,India,19,23,False,False,0.0,Domestic,
scheduled,arrival,SL,Thai Lion Air,,,,BOM,2025-09-23 23:10:00,,,,DMK,2025-09-23 20:25:00,SL218,Thailand,India,20,23,False,False,0.0,International,
scheduled,arrival,LH,Lufthansa,,,,BOM,2025-09-23 23:20:00,,,,DEL,2025-09-23 21:00:00,LH5529,India,India,21,23,False,False,0.0,Domestic,
scheduled,arrival,AI,Air India,,,,BOM,2025-09-23 23:20:00,,,,DEL,2025-09-23 21:00:00,AI2981,India,India,21,23,False,False,0.0,Domestic,
scheduled,arrival,DL,Delta Air Lines,,,,BOM,2025-09-23 23:20:00,,,,CDG,2025-09-23 10:45:00,DL8705,France,India,10,23,False,False,0.0,International,
scheduled,arrival,KL,KLM,,,,BOM,2025-09-23 23:20:00,,,,CDG,2025-09-23 10:45:00,KL2164,France,India,10,23,False,False,0.0,International,
scheduled,arrival,AF,Air France,,,,BOM,2025-09-23 23:20:00,,,,CDG,2025-09-23 10:45:00,AF218,France,India,10,23,False,False,0.0,International,
scheduled,arrival,ET,Ethiopian Airlines,,,,BOM,2025-09-23 23:20:00,,,,TRV,2025-09-23 20:40:00,ET1228,India,India,20,23,False,False,0.0,Domestic,
scheduled,arrival,LH,Lufthansa,,,,BOM,2025-09-23 23:20:00,,,,TRV,2025-09-23 20:40:00,LH5275,India,India,20,23,False,False,0.0,Domestic,
scheduled,arrival,AI,Air India,,,,BOM,2025-09-23 23:20:00,,,,TRV,2025-09-23 20:40:00,AI2656,India,India,20,23,False,False,0.0,Domestic,
scheduled,arrival,NZ,Air New Zealand,,,,BOM,2025-09-23 23:25:00,,,2025-09-23 19:40:00,SIN,2025-09-23 19:40:00,NZ4308,Singapore,India,19,23,False,False,0.0,International,
scheduled,arrival,BR,EVA Air,,,,BOM,2025-09-23 23:25:00,,,2025-09-23 19:40:00,SIN,2025-09-23 19:40:00,BR3709,Singapore,India,19,23,False,False,0.0,International,
scheduled,arrival,AI,Air India,,,,BOM,2025-09-23 23:25:00,,,2025-09-23 19:40:00,SIN,2025-09-23 19:40:00,AI2108,Singapore,India,19,23,False,False,0.0,International,
scheduled,arrival,AF,Air France,,,,BOM,2025-09-23 23:25:00,,,,DEL,2025-09-23 21:00:00,AF3773,India,India,21,23,False,False,0.0,Domestic,
scheduled,arrival,JL,Jet Linx Aviation,,,,BOM,2025-09-23 23:25:00,,,,DEL,2025-09-23 21:00:00,JL9279,India,India,21,23,False,False,0.0,Domestic,
scheduled,arrival,KL,KLM,,,,BOM,2025-09-23 23:25:00,,,,DEL,2025-09-23 21:00:00,KL4525,India,India,21,23,False,False,0.0,Domestic,
scheduled,arrival,6E,IndiGo,,,,BOM,2025-09-23 23:25:00,,,,DEL,2025-09-23 21:00:00,6E395,India,India,21,23,False,False,0.0,Domestic,
scheduled,arrival,AI,Air India,,,,BOM,2025-09-23 23:35:00,,,2025-09-23 21:25:00,BLR,2025-09-23 21:25:00,AI2645,India,India,21,23,False,False,0.0,Domestic,
scheduled,arrival,6E,IndiGo,,,,BOM,2025-09-23 23:35:00,,,,IDR,2025-09-23 22:00:00,6E5378,India,India,22,23,False,False,0.0,Domestic,
scheduled,arrival,BA,British Airways,,,,BOM,2025-09-23 23:40:00,,23.0,2025-09-23 10:03:00,LHR,2025-09-23 09:40:00,BA139,United Kingdom,India,9,23,True,False,23.0,International,
scheduled,arrival,VJ,VietJet Air,,,,BOM,2025-09-23 23:40:00,,,,SGN,2025-09-23 20:05:00,VJ883,Vietnam,India,20,23,False,False,0.0,International,
scheduled,arrival,6E,IndiGo,,,,BOM,2025-09-23 23:45:00,,,2025-09-23 22:05:00,HYD,2025-09-23 22:05:00,6E5203,India,India,22,23,False,False,0.0,Domestic,
scheduled,arrival,AI,Air India,,,,BOM,2025-09-23 23:50:00,,,,MAA,2025-09-23 21:35:00,AI436,India,India,21,23,False,False,0.0,Domestic,
scheduled,arrival,AI,Air India,,,,BOM,2025-09-23 23:50:00,,,,NAG,2025-09-23 22:10:00,AI2584,India,India,22,23,False,False,0.0,Domestic,
scheduled,arrival,AI,Air India,,,,BOM,2025-09-23 23:50:00,,,,CJB,2025-09-23 21:35:00,AI2733,India,India,21,23,False,False,0.0,Domestic,
scheduled,arrival,IX,Air India Express,,,,BOM,2025-09-23 23:50:00,,,,BBI,2025-09-23 21:15:00,IX1025,India,India,21,23,False,False,0.0,Domestic,
scheduled,arrival,LH,Lufthansa,,,,BOM,2025-09-23 23:50:00,,,2025-09-23 12:30:00,MUC,2025-09-23 12:30:00,LH766,Germany,India,12,23,False,False,0.0,International,
scheduled,arrival,VZ,Thai Vietjet Air,,,,BOM,2025-09-23 23:50:00,,,,BKK,2025-09-23 21:05:00,VZ760,Thailand,India,21,23,False,False,0.0,International,
scheduled,arrival,6E,IndiGo,,,,BOM,2025-09-23 23:50:00,,,2025-09-23 22:30:00,AMD,2025-09-23 22:30:00,6E868,India,India,22,23,False,False,0.0,Domestic,
scheduled,arrival,AI,Air India,,,,BOM,2025-09-23 23:55:00,,,,DEL,2025-09-23 21:30:00,AI2433,India,India,21,23,False,False,0.0,Domestic,
scheduled,arrival,ET,Ethiopian Airlines,,,,BOM,2025-09-23 23:55:00,,,2025-09-23 22:20:00,AMD,2025-09-23 22:20:00,ET1750,India,India,22,23,False,False,0.0,Domestic,
scheduled,arrival,MK,Air Mauritius,,,,BOM,2025-09-23 23:55:00,,,2025-09-23 22:20:00,AMD,2025-09-23 22:20:00,MK8003,India,India,22,23,False,False,0.0,Domestic,
scheduled,arrival,MS,EgyptAir,,,,BOM,2025-09-23 23:55:00,,,2025-09-23 22:20:00,AMD,2025-09-23 22:20:00,MS9559,India,India,22,23,False,False,0.0,Domestic,
scheduled,arrival,UL,SriLankan Airlines,,,,BOM,2025-09-23 23:55:00,,,2025-09-23 22:20:00,AMD,2025-09-23 22:20:00,UL3641,India,India,22,23,False,False,0.0,Domestic,
scheduled,arrival,AI,Air India,,,,BOM,2025-09-23 23:55:00,,,2025-09-23 22:20:00,AMD,2025-09-23 22:20:00,AI2586,India,India,22,23,False,False,0.0,Domestic,
scheduled,arrival,MS,EgyptAir,,,,BOM,2025-09-23 23:55:00,,,2025-09-23 21:30:00,COK,2025-09-23 21:30:00,MS9563,India,India,21,23,False,False,0.0,Domestic,
scheduled,arrival,AI,Air India,,,,BOM,2025-09-23 23:55:00,,,2025-09-23 21:30:00,COK,2025-09-23 21:30:00,AI2598,India,India,21,23,False,False,0.0,Domestic,
scheduled,arrival,AI,Air India,,,,BOM,2025-09-23 23:55:00,,,2025-09-23 18:55:00,DXB,2025-09-23 18:55:00,AI920,United Arab Emirates,India,18,23,False,False,0.0,International,
scheduled,arrival,AI,Air India,,,,BOM,2025-09-23 23:55:00,,,2025-09-23 19:15:00,DXB,2025-09-23 19:15:00,AI2202,United Arab Emirates,India,19,23,False,False,0.0,International,
scheduled,arrival,QP,Akasa Air,,,,BOM,2025-09-23 23:55:00,,,2025-09-23 21:05:00,CCU,2025-09-23 21:05:00,QP1125,India,India,21,23,False,False,0.0,Domestic,
scheduled,arrival,VS,Virgin Atlantic,,,,BOM,2025-09-23 23:55:00,,,,RPR,2025-09-23 22:00:00,VS9533,India,India,22,23,False,False,0.0,Domestic,
scheduled,arrival,6E,IndiGo,,,,BOM,2025-09-23 23:55:00,,,,RPR,2025-09-23 22:00:00,6E5049,India,India,22,23,False,False,0.0,Domestic,
scheduled,arrival,VS,Virgin Atlantic,,,,BOM,2025-09-24 00:05:00,,10.0,2025-09-23 23:05:00,GOI,2025-09-23 22:55:00,VS9367,India,India,22,0,True,False,10.0,Domestic,
scheduled,arrival,6E,IndiGo,,,,BOM,2025-09-24 00:05:00,,10.0,2025-09-23 23:05:00,GOI,2025-09-23 22:55:00,6E6360,India,India,22,0,True,False,10.0,Domestic,
scheduled,arrival,BA,British Airways,,,,BOM,2025-09-24 00:05:00,,,2025-09-23 22:10:00,COK,2025-09-23 22:10:00,BA7991,India,India,22,0,False,False,0.0,Domestic,
scheduled,arrival,VS,Virgin Atlantic,,,,BOM,2025-09-24 00:05:00,,,2025-09-23 22:10:00,COK,2025-09-23 22:10:00,VS8665,India,India,22,0,False,False,0.0,Domestic,
scheduled,arrival,6E,IndiGo,,,,BOM,2025-09-24 00:05:00,,,2025-09-23 22:10:00,COK,2025-09-23 22:10:00,6E6702,India,India,22,0,False,False,0.0,Domestic,
scheduled,arrival,VS,Virgin Atlantic,,,,BOM,2025-09-24 00:10:00,,,,NAG,2025-09-23 22:35:00,VS8241,India,India,22,0,False,False,0.0,Domestic,
scheduled,arrival,6E,IndiGo,,,,BOM,2025-09-24 00:10:00,,,,NAG,2025-09-23 22:35:00,6E5004,India,India,22,0,False,False,0.0,Domestic,
scheduled,arrival,VS,Virgin Atlantic,,,,BOM,2025-09-24 00:10:00,,,,BHO,2025-09-23 22:35:00,VS8315,India,India,22,0,False,False,0.0,Domestic,
scheduled,arrival,6E,IndiGo,,,,BOM,2025-09-24 00:10:00,,,,BHO,2025-09-23 22:35:00,6E5348,India,India,22,0,False,False,0.0,Domestic,
scheduled,arrival,ET,Ethiopian Airlines,,,,BOM,2025-09-24 00:15:00,,,,GOI,2025-09-23 22:45:00,ET4410,India,India,22,0,False,False,0.0,Domestic,
scheduled,arrival,LO,LOT - Polish Airlines,,,,BOM,2025-09-24 00:15:00,,,,GOI,2025-09-23 22:45:00,LO4462,India,India,22,0,False,False,0.0,Domestic,
scheduled,arrival,MK,Air Mauritius,,,,BOM,2025-09-24 00:15:00,,,,GOI,2025-09-23 22:45:00,MK8041,India,India,22,0,False,False,0.0,Domestic,
scheduled,arrival,AI,Air India,,,,BOM,2025-09-24 00:15:00,,,,GOI,2025-09-23 22:45:00,AI2506,India,India,22,0,False,False,0.0,Domestic,
scheduled,arrival,ET,Ethiopian Airlines,,,,BOM,2025-09-24 00:15:00,,,2025-09-23 22:20:00,HYD,2025-09-23 22:20:00,ET1544,India,India,22,0,False,False,0.0,Domestic,
scheduled,arrival,LO,LOT - Polish Airlines,,,,BOM,2025-09-24 00:15:00,,,2025-09-23 22:20:00,HYD,2025-09-23 22:20:00,LO4464,India,India,22,0,False,False,0.0,Domestic,
scheduled,arrival,MK,Air Mauritius,,,,BOM,2025-09-24 00:15:00,,,2025-09-23 22:20:00,HYD,2025-09-23 22:20:00,MK8051,India,India,22,0,False,False,0.0,Domestic,
scheduled,arrival,AI,Air India,,,,BOM,2025-09-24 00:15:00,,,2025-09-23 22:20:00,HYD,2025-09-23 22:20:00,AI2699,India,India,22,0,False,False,0.0,Domestic,
scheduled,arrival,MK,Air Mauritius,,,,BOM,2025-09-24 00:15:00,,,,DEL,2025-09-23 22:00:00,MK8021,India,India,22,0,False,False,0.0,Domestic,
scheduled,arrival,AI,Air India,,,,BOM,2025-09-24 00:15:00,,,,DEL,2025-09-23 22:00:00,AI2999,India,India,22,0,False,False,0.0,Domestic,
scheduled,arrival,AF,Air France,,,,BOM,2025-09-24 00:15:00,,,,AMS,2025-09-23 12:00:00,AF3141,Netherlands,India,12,0,False,False,0.0,International,
scheduled,arrival,DL,Delta Air Lines,,,,BOM,2025-09-24 00:15:00,,,,AMS,2025-09-23 12:00:00,DL9494,Netherlands,India,12,0,False,False,0.0,International,
scheduled,arrival,KL,KLM,,,,BOM,2025-09-24 00:15:00,,,,AMS,2025-09-23 12:00:00,KL877,Netherlands,India,12,0,False,False,0.0,International,
scheduled,arrival,JL,Jet Linx Aviation,,,,BOM,2025-09-24 00:20:00,,,,DEL,2025-09-23 22:00:00,JL9281,India,India,22,0,False,False,0.0,Domestic,
scheduled,arrival,KL,KLM,,,,BOM,2025-09-24 00:20:00,,,,DEL,2025-09-23 22:00:00,KL4524,India,India,22,0,False,False,0.0,Domestic,
scheduled,arrival,QF,Qantas,,,,BOM,2025-09-24 00:20:00,,,,DEL,2025-09-23 22:00:00,QF5293,India,India,22,0,False,False,0.0,Domestic,
scheduled,arrival,TK,Turkish Airlines,,,,BOM,2025-09-24 00:20:00,,,,DEL,2025-09-23 22:00:00,TK4731,India,India,22,0,False,False,0.0,Domestic,
scheduled,arrival,VS,Virgin Atlantic,,,,BOM,2025-09-24 00:20:00,,,,DEL,2025-09-23 22:00:00,VS8739,India,India,22,0,False,False,0.0,Domestic,
scheduled,arrival,6E,IndiGo,,,,BOM,2025-09-24 00:20:00,,,,DEL,2025-09-23 22:00:00,6E6114,India,India,22,0,False,False,0.0,Domestic,
cancelled,arrival,AA,American Airlines,,,,BOM,2025-09-24 00:20:00,,,,HKG,2025-09-23 20:20:00,AA8948,Hong Kong,India,20,0,False,False,0.0,International,
cancelled,arrival,JL,Jet Linx Aviation,,,,BOM,2025-09-24 00:20:00,,,,HKG,2025-09-23 20:20:00,JL7913,Hong Kong,India,20,0,False,False,0.0,International,
cancelled,arrival,OM,Miat - Mongolian Airlines,,,,BOM,2025-09-24 00:20:00,,,,HKG,2025-09-23 20:20:00,OM5601,Hong Kong,India,20,0,False,False,0.0,International,
cancelled,arrival,CX,Cathay Pacific,,,,BOM,2025-09-24 00:20:00,,,,HKG,2025-09-23 20:20:00,CX663,Hong Kong,India,20,0,False,False,0.0,International,
scheduled,arrival,TK,Turkish Airlines,,,,BOM,2025-09-24 00:20:00,,,,ATQ,2025-09-23 21:30:00,TK4696,India,India,21,0,False,False,0.0,Domestic,
scheduled,arrival,VS,Virgin Atlantic,,,,BOM,2025-09-24 00:20:00,,,,ATQ,2025-09-23 21:30:00,VS8293,India,India,21,0,False,False,0.0,Domestic,
scheduled,arrival,6E,IndiGo,,,,BOM,2025-09-24 00:20:00,,,,ATQ,2025-09-23 21:30:00,6E821,India,India,21,0,False,False,0.0,Domestic,
scheduled,arrival,JL,Jet Linx Aviation,,,,BOM,2025-09-24 00:20:00,,,2025-09-23 22:30:00,BLR,2025-09-23 22:30:00,JL9771,India,India,22,0,False,False,0.0,Domestic,
scheduled,arrival,QF,Qantas,,,,BOM,2025-09-24 00:20:00,,,2025-09-23 22:30:00,BLR,2025-09-23 22:30:00,QF5071,India,India,22,0,False,False,0.0,Domestic,
scheduled,arrival,TK,Turkish Airlines,,,,BOM,2025-09-24 00:20:00,,,2025-09-23 22:30:00,BLR,2025-09-23 22:30:00,TK4724,India,India,22,0,False,False,0.0,Domestic,
scheduled,arrival,VS,Virgin Atlantic,,,,BOM,2025-09-24 00:20:00,,,2025-09-23 22:30:00,BLR,2025-09-23 22:30:00,VS8344,India,India,22,0,False,False,0.0,Domestic,
